command_id,command_type,complexity,method,valid_json,rejected,rejection_category,schema_valid,semantic_valid,compilation_success,executable,retry_count,attempt_count,latency_ms,prompt_tokens,completion_tokens,error_type,error_detail,payload_json,compiled_json,goals_json,valid_input,expected_error,correct_rejection,false_executable,missing_field_count,required_field_slots,invalid_uav_count,uav_reference_count,invalid_formation_count,formation_task_count
style_04,style-conditioned,3,lfs_schema,true,false,,true,false,true,true,0,1,8039,588,480,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[1,3,5],""r"":3.5,""T"":9,""m"":""smooth"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-7.75,3.0,5.0],[-4.25,3.0,5.0],[-0.75,3.0,5.0],[2.75,3.0,5.0],[6.25,3.0,5.0],[9.75,3.0,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_04,style-conditioned,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,6918,588,453,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[1,3,5],""r"":3.5,""T"":9,""m"":""smooth"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-7.75,3.0,5.0],[-4.25,3.0,5.0],[-0.75,3.0,5.0],[2.75,3.0,5.0],[6.25,3.0,5.0],[9.75,3.0,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_04,style-conditioned,3,task_json_no_schema,true,false,,false,false,true,true,0,1,11681,516,831,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-7.75,3.0,5.0],[-4.25,3.0,5.0],[-0.75,3.0,5.0],[2.75,3.0,5.0],[6.25,3.0,5.0],[9.75,3.0,5.0]]}]",true,,false,false,0,12,0,6,0,1
style_04,style-conditioned,3,direct_waypoint,true,false,,false,false,true,true,0,1,20357,474,1564,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":9,""motion_style"":""smooth"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[-7.75,3,5]},{""uav_id"":2,""goal"":[-4.25,3,5]},{""uav_id"":3,""goal"":[-0.75,3,5]},{""uav_id"":4,""goal"":[2.75,3,5]},{""uav_id"":5,""goal"":[6.25,3,5]},{""uav_id"":6,""goal"":[9.75,3,5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-7.75,3.0,5.0],[-4.25,3.0,5.0],[-0.75,3.0,5.0],[2.75,3.0,5.0],[6.25,3.0,5.0],[9.75,3.0,5.0]]}]",true,,false,false,0,7,0,6,0,1
style_05,style-conditioned,2,lfs_schema,true,false,,true,false,true,true,0,1,11051,587,887,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[2,-2,4],""r"":2.0,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2.0,-2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-3.0,-2.0,4.0],[-1.0,-2.0,4.0],[1.0,-2.0,4.0],[3.0,-2.0,4.0],[5.0,-2.0,4.0],[7.0,-2.0,4.0]]}]",true,,false,false,0,8,0,6,0,1
style_05,style-conditioned,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,7238,587,526,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[2,-2,4],""r"":2.0,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2.0,-2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-3.0,-2.0,4.0],[-1.0,-2.0,4.0],[1.0,-2.0,4.0],[3.0,-2.0,4.0],[5.0,-2.0,4.0],[7.0,-2.0,4.0]]}]",true,,false,false,0,8,0,6,0,1
style_05,style-conditioned,2,task_json_no_schema,true,false,,false,false,true,true,0,1,13654,515,990,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,-2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,-2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-3.0,-2.0,4.0],[-1.0,-2.0,4.0],[1.0,-2.0,4.0],[3.0,-2.0,4.0],[5.0,-2.0,4.0],[7.0,-2.0,4.0]]}]",true,,false,false,0,12,0,6,0,1
style_05,style-conditioned,2,direct_waypoint,true,false,,false,false,true,true,0,1,19397,473,1303,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":10,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[-3,-2,4]},{""uav_id"":2,""goal"":[-1,-2,4]},{""uav_id"":3,""goal"":[1,-2,4]},{""uav_id"":4,""goal"":[3,-2,4]},{""uav_id"":5,""goal"":[5,-2,4]},{""uav_id"":6,""goal"":[7,-2,4]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-3.0,-2.0,4.0],[-1.0,-2.0,4.0],[1.0,-2.0,4.0],[3.0,-2.0,4.0],[5.0,-2.0,4.0],[7.0,-2.0,4.0]]}]",true,,false,false,0,7,0,6,0,1
style_06,style-conditioned,3,task_json_no_schema,true,false,,false,false,true,true,0,1,10755,515,844,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":11,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-2,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":11,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-2,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-8.25,0.0,5.0],[-5.75,0.0,5.0],[-3.25,0.0,5.0],[-0.75,0.0,5.0],[1.75,0.0,5.0],[4.25,0.0,5.0]]}]",true,,false,false,0,12,0,6,0,1
style_06,style-conditioned,3,lfs_schema,true,false,,true,false,true,true,0,1,11109,587,772,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[-2,0,5],""r"":2.5,""T"":11,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":11.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-2.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-8.25,0.0,5.0],[-5.75,0.0,5.0],[-3.25,0.0,5.0],[-0.75,0.0,5.0],[1.75,0.0,5.0],[4.25,0.0,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_06,style-conditioned,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,8394,587,545,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Line"",""c"":[-2,0,5],""r"":2.5,""T"":11,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":11.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-2.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-8.25,0.0,5.0],[-5.75,0.0,5.0],[-3.25,0.0,5.0],[-0.75,0.0,5.0],[1.75,0.0,5.0],[4.25,0.0,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_06,style-conditioned,3,direct_waypoint,true,false,,false,false,true,true,0,1,20534,473,1341,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":11,""motion_style"":""aggressive"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[-8.25,0,5]},{""uav_id"":2,""goal"":[-5.75,0,5]},{""uav_id"":3,""goal"":[-3.25,0,5]},{""uav_id"":4,""goal"":[-0.75,0,5]},{""uav_id"":5,""goal"":[1.75,0,5]},{""uav_id"":6,""goal"":[4.25,0,5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[-8.25,0.0,5.0],[-5.75,0.0,5.0],[-3.25,0.0,5.0],[-0.75,0.0,5.0],[1.75,0.0,5.0],[4.25,0.0,5.0]]}]",true,,false,false,0,7,0,6,0,1
style_07,style-conditioned,2,task_json_no_schema,true,false,,false,false,true,true,0,1,11308,518,802,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1,2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1,2,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.0,4.0],[0.5000000000000004,4.598076211353316,4.0],[-2.499999999999999,4.598076211353316,4.0],[-4.0,2.0000000000000004,4.0],[-2.5000000000000013,-0.5980762113533151,4.0],[0.5000000000000004,-0.598076211353316,4.0]]}]",true,,false,false,0,12,0,6,0,1
style_07,style-conditioned,2,lfs_schema,true,false,,true,false,true,true,0,1,10309,590,646,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[-1,2,4],""r"":3.0,""T"":6,""m"":""smooth"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1.0,2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.0,4.0],[0.5000000000000004,4.598076211353316,4.0],[-2.499999999999999,4.598076211353316,4.0],[-4.0,2.0000000000000004,4.0],[-2.5000000000000013,-0.5980762113533151,4.0],[0.5000000000000004,-0.598076211353316,4.0]]}]",true,,false,false,0,8,0,6,0,1
style_07,style-conditioned,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,9407,590,556,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[-1,2,4],""r"":3.0,""T"":6,""m"":""smooth"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[-1.0,2.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.0,4.0],[0.5000000000000004,4.598076211353316,4.0],[-2.499999999999999,4.598076211353316,4.0],[-4.0,2.0000000000000004,4.0],[-2.5000000000000013,-0.5980762113533151,4.0],[0.5000000000000004,-0.598076211353316,4.0]]}]",true,,false,false,0,8,0,6,0,1
style_07,style-conditioned,2,direct_waypoint,true,false,,false,false,true,true,0,1,19198,476,1615,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Polygon"",""duration"":6,""motion_style"":""smooth"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[2.0,2.0,4.0]},{""uav_id"":2,""goal"":[0.5,4.598076211,4.0]},{""uav_id"":3,""goal"":[-2.5,4.598076211,4.0]},{""uav_id"":4,""goal"":[-4.0,2.0,4.0]},{""uav_id"":5,""goal"":[-2.5,-0.598076211,4.0]},{""uav_id"":6,""goal"":[0.5,-0.598076211,4.0]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[2.0,2.0,4.0],[0.5,4.598076211,4.0],[-2.5,4.598076211,4.0],[-4.0,2.0,4.0],[-2.5,-0.598076211,4.0],[0.5,-0.598076211,4.0]]}]",true,,false,false,0,7,0,6,0,1
style_08,style-conditioned,3,task_json_no_schema,true,false,,false,false,true,true,0,1,12369,517,947,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,-3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,-3,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.5,-3.0,5.0],[1.7500000000000004,0.0310889132455352,5.0],[-1.7499999999999991,0.031088913245535643,5.0],[-3.5,-2.9999999999999996,5.0],[-1.7500000000000016,-6.031088913245535,5.0],[1.7500000000000004,-6.031088913245535,5.0]]}]",true,,false,false,0,12,0,6,0,1
style_08,style-conditioned,3,lfs_schema,true,false,,true,false,true,true,0,1,8824,589,614,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[0,-3,5],""r"":3.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,-3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.5,-3.0,5.0],[1.7500000000000004,0.0310889132455352,5.0],[-1.7499999999999991,0.031088913245535643,5.0],[-3.5,-2.9999999999999996,5.0],[-1.7500000000000016,-6.031088913245535,5.0],[1.7500000000000004,-6.031088913245535,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_08,style-conditioned,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,9899,589,676,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[0,-3,5],""r"":3.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,-3.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":3.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.5,-3.0,5.0],[1.7500000000000004,0.0310889132455352,5.0],[-1.7499999999999991,0.031088913245535643,5.0],[-3.5,-2.9999999999999996,5.0],[-1.7500000000000016,-6.031088913245535,5.0],[1.7500000000000004,-6.031088913245535,5.0]]}]",true,,false,false,0,8,0,6,0,1
style_09,style-conditioned,2,lfs_schema,true,false,,true,false,true,true,0,1,8702,589,599,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[1,-1,4],""r"":2.0,""T"":8,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,-1.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.0,-1.0,4.0],[2.0,0.7320508075688772,4.0],[4.440892098500626e-16,0.7320508075688774,4.0],[-1.0,-0.9999999999999998,4.0],[-8.881784197001252e-16,-2.7320508075688767,4.0],[2.0,-2.732050807568877,4.0]]}]",true,,false,false,0,8,0,6,0,1
style_08,style-conditioned,3,direct_waypoint,true,false,,false,false,true,true,0,1,29969,475,1938,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Polygon"",""duration"":7,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[3.5,-3,5]},{""uav_id"":2,""goal"":[1.75,0.0300889,5]},{""uav_id"":3,""goal"":[-1.75,0.0300889,5]},{""uav_id"":4,""goal"":[-3.5,-3,5]},{""uav_id"":5,""goal"":[-1.75,-6.0300889,5]},{""uav_id"":6,""goal"":[1.75,-6.0300889,5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.5,-3.0,5.0],[1.75,0.0300889,5.0],[-1.75,0.0300889,5.0],[-3.5,-3.0,5.0],[-1.75,-6.0300889,5.0],[1.75,-6.0300889,5.0]]}]",true,,false,false,0,7,0,6,0,1
style_09,style-conditioned,2,task_json_no_schema,true,false,,false,false,true,true,0,1,15591,517,1172,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,-1,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":2.0}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1,-1,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.0,-1.0,4.0],[2.0,0.7320508075688772,4.0],[4.440892098500626e-16,0.7320508075688774,4.0],[-1.0,-0.9999999999999998,4.0],[-8.881784197001252e-16,-2.7320508075688767,4.0],[2.0,-2.732050807568877,4.0]]}]",true,,false,false,0,12,0,6,0,1
style_10,style-conditioned,3,task_json_no_schema,true,false,,false,false,true,true,0,1,8130,516,619,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,1,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":9,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[2,1,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[4.5,1.0,5.0],[3.25,3.1650635094610964,5.0],[0.7500000000000004,3.165063509461097,5.0],[-0.5,1.0000000000000002,5.0],[0.7499999999999989,-1.165063509461096,5.0],[3.25,-1.1650635094610964,5.0]]}]",true,,false,false,0,12,0,6,0,1
style_09,style-conditioned,2,lfs_schema_semantic,true,false,,true,true,true,true,0,1,15560,589,1058,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6],""F"":""Polygon"",""c"":[1,-1,4],""r"":2.0,""T"":8,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4,5,6],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[1.0,-1.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Polygon"",""formation_radius"":2.0}}]}","[{""uav_ids"":[1,2,3,4,5,6],""goals"":[[3.0,-1.0,4.0],[2.0,0.7320508075688772,4.0],[4.440892098500626e-16,0.7320508075688774,4.0],[-1.0,-0.9999999999999998,4.0],[-8.881784197001252e-16,-2.7320508075688767,4.0],[2.0,-2.732050807568877,4.0]]}]",true,,false,false,0,8,0,6,0,1
